Date 20.07.2020 15:06:39
P,e,a,k, ,h,e,i,g,h,t,:, ,0,.,0,8,6,7,7,8,1,9,8,2,6,6,7,2,3,9,2
P,e,a,k, ,a,r,e,a,:, ,0,.,0,0,2,4,7,9,5,6,3,5,2,5,8,7,8,4,5,2,5
B,a,s,e,l,i,n,e,:, ,2,1,7,5,6,.,9,1,1,8,5,6,8,9,1,7,3,3
E,x,a,m,p,l,e, ,P,e,a,k,:, ,2,0,0,.,8,9,6,6,9,8,0,3,1,7,5,7,1,8
Wavelength / nm,Intensity / a.u.
Data
427.93063,0.007639869146072369
427.93683,0.007274066207548365
427.94299,0.011274840827287764
427.94919,0.008473328438388624
427.95535,0.003098070236472062
427.96152,0.00443347199589777
427.96771,0.0037466766286111597
427.97388,0.00071594720936797
427.98004,-0.0015792351977423874
427.98624,-0.0005649759865040408
427.9924,-0.005433756297584525
427.9986,-0.0039136140146423274
428.00476,-0.0039560453362904235
428.01093,0.003493543485524574
428.01712,-0.0006852082262976565
428.02328,0.0051559923178823835
428.02948,0.0011613859567846934
428.03564,0.0030501152013452213
428.04181,0.0007104508056717066
428.048,-0.00020423147151580316
428.05417,-0.003416886544794743
428.06033,-0.0007002439608145963
428.06653,-0.005843025386368533
428.07269,-0.00455092287361937
428.07886,0.0012916048733059102
428.08505,0.0004237684769831792
428.09122,0.005944853348457157
428.09741,0.003100927310447352
428.10358,0.008346531358070562
428.10974,0.0042159514036323766
428.11594,0.0031190367792580938
428.1221,0.005699261070190442
428.12827,0.005659774667221517
428.13446,-0.0015497006389288187
428.14063,0.004294293378279663
428.14679,0.001221726915548606
428.15298,0.0025157350049674404
428.15915,0.004131625895130404
428.16531,0.008551369381730345
428.17151,0.006214785082009802
428.17767,0.004016233696742714
428.18384,0.0034724745111357745
428.19003,0.004675432247296574
428.1962,0.006384121874755623
428.20236,0.0015203328948639107
428.20856,0.0028156514765755648
428.21472,0.00617942346322306
428.22089,0.0018676188510043932
428.22708,0.0017385381089093928
428.23325,0.0002307301119105039
428.23941,0.0008373375714486582
428.24561,0.001673901783396875
428.25177,0.003705633169826711
428.25793,0.011666659384232652
428.2641,0.015812950422812697
428.27029,0.017799152786556652
428.27646,0.02451962717623896
428.28262,0.018324809883120158
428.28882,0.020633181670532776
428.29498,0.02018395316105268
428.30115,0.0170230866715262
428.30731,0.009541897929394262
428.31351,0.00472667244595282
428.31967,0.003910319885364193
428.32584,-0.0007207687352016494
428.33203,0.0014507221111915661
428.3382,-0.004650876589564646
428.34436,-0.004133745621237043
428.35052,-0.003478584214078405
428.35672,0.006369201379964655
428.36288,0.006610987320621146
428.36905,0.007956013945349866
428.37524,0.010220431544690503
428.38141,0.013174428003921986
428.38757,0.011945988276935346
428.39374,0.010487879127783963
428.39993,0.005398882478719395
428.4061,0.002654110925290522
428.41226,-0.002480563362827674
428.41843,0.0006581375465625082
428.42462,0.0007174994655142504
428.43079,0.0018341387791258083
428.43695,0.00028510057282024864
428.44312,0.0065957755630113215
428.44931,0.004035848146184632
428.45547,-0.0009139826242370703
428.46164,0.0020878243471150883
428.4678,0.003343201461699697
428.474,0.005104306488903464
428.48016,0.0035562597036269336
428.48633,0.005317647375076307
428.49249,0.003815845462475945
428.49869,0.0017166733825644104
428.50485,-0.002404703516172665
428.51102,-0.002067586180312697
428.51718,-0.003339012192757114
428.52335,0.003019461815592517
428.52954,0.0077693922988072315
428.53571,0.013438711457841973
428.54187,0.022049765035776644
428.54803,0.040772688164952914
428.5542,0.05237157878398301
428.56039,0.06456812088834359
428.56656,0.06904311903733122
428.57272,0.06814065581085499
428.57889,0.06549176113613978
428.58508,0.05898216428275229
428.59125,0.045532384009772754
428.59741,0.03222063063902065
428.60358,0.020379813834657465
428.60974,0.014560211629132465
428.61594,0.011636380376265455
428.6221,0.010551184666631986
428.62827,0.01208598530125824
428.63443,0.007324075571044916
428.64059,0.004952349981954977
428.64676,0.0076825903559875775
428.65295,0.003702458452583953
428.65912,0.00252617207240977
428.66528,0.0030965958060409204
428.67145,0.004540443865098338
428.67761,0.007271377808518614
428.68381,0.012714232110985414
428.68997,0.01397464589489444
428.69614,0.00870853640350643
428.7023,0.00992326423734325
428.70847,0.005071092671665285
428.71463,0.007251307117517254
428.72079,0.0023534490712764917
428.72699,0.001546382923014407
428.73315,0.0017046650265504643
428.73932,-0.0014462083958280746
428.74548,0.0005048827302746858
428.75165,0.0017666752535247174
428.75781,-0.0021651466300965233
428.76401,-0.004212372598770221
428.77017,-0.0036855666619925545
428.77634,0.005344421370524594
428.7825,0.006423050326834062
428.78867,0.012373831186412833
428.79483,0.0195197714399449
428.80099,0.016094495252132433
428.80719,0.015197288034019478
428.81335,0.01246172119737161
428.81952,0.009312629216872334
428.82568,0.0017972451516382387
428.83185,0.003750252896894062
428.83801,-0.0007773022614329838
428.84418,-0.004753172406785345
428.85034,-0.0026618689962264225
428.85654,0.0007165177346575037
428.8627,-0.0003633129602065
428.86887,0.002969383046189908
428.87503,0.0022115606920984476
428.8812,0.002097347631013939
428.88736,0.0020751949113859804
428.89352,-0.0027269125128940625
428.89969,-0.0016916591148899158
428.90585,-0.0004724208301519916
428.91202,0.003826433784364244
428.91821,0.006884438545685126
428.92438,0.009942578307449445
428.93054,0.006658041055188372
428.93671,0.008705277636846856
428.94287,0.011671897058928874
428.94904,0.012846117322604912
428.9552,0.010895028586883291
428.96136,0.010690645721042783
428.96753,0.0052007206316948005
428.97369,0.006237591382569082
428.97986,0.006033611396096859
428.98605,-0.0010186328580106844
428.99222,-0.001038495079267552
428.99838,-0.002620945139944881
429.00455,-0.005444246291629108
429.01071,-0.006520842280753009
429.01688,-0.004563785848416366
429.02304,-0.0067891747090526415
429.02921,-0.002395843714680183
429.03537,-7.06875480924845e-05
429.04153,0.005839669549430168
429.0477,0.002741528447887567
429.05386,0.0029068512636210605
429.06003,0.0005903372505580492
429.06619,0.0011236253305894161
429.07236,0.0024384071785438044
429.07852,0.0027881113060778495
429.08469,0.009526722466578269
429.09088,0.006337586703882353
429.09705,0.0062280646185121314
429.10321,0.005567126106412359
429.10938,0.00191876360032142
429.11554,-0.0019133162672386754
429.1217,-0.0047340910478907315
429.12787,-0.005302575887995289
429.13403,-0.0015964250444719457
429.1402,-0.0018888715527633458
429.14636,-0.0001588404120588487
429.15253,0.006397375010163055
429.15869,0.008173631925883811
429.16486,0.01123696774117499
429.17102,0.014806021478180047
429.17719,0.018467131401132198
429.18335,0.01762405689549021
429.18951,0.0121389106570557
429.19568,0.013318444291683365
429.20184,0.0049838910589942755
429.20801,-0.0023393583245976506
429.21417,-0.0014811687267507407
429.22034,-0.00613833700373631
429.2265,-0.00601528446544658
429.23267,-0.0011120112002968158
429.23883,0.0019069339404149878
429.245,-0.00265778738412234
429.25116,-0.0005118672260719522
429.25732,0.0013584087264393273
429.26349,-0.001964936977958564
429.26965,0.004134140445400719
429.27582,-0.0008895542436820798
429.28198,0.0038768732602518555
429.28815,0.005288174964067015
429.29431,0.004309561289834454
429.30048,0.008478866611985936
429.30664,0.0011117377322688259
429.31281,0.0008689110983398003
429.31897,-0.0003849591094593315
429.32513,-0.0006734895533094297
429.3313,0.0025312519677437814
429.33746,0.0001287091235552892
429.34363,-0.0028252535955509217
429.34979,0.002402220721649539
429.35596,0.0023901096504534264
429.36209,0.005779345291562274
429.36826,0.004296694609534444
429.37442,0.005571916789324052
429.38058,0.003308162221723196
429.38675,-0.000702035376493862
429.39291,0.005215774842617995
429.39908,-0.00380406845569889
429.40524,-0.007905806286994376
429.41141,-0.005756528987106983
429.41757,-0.007376040991407119
429.42374,-0.003020312472921974
429.4299,-0.005834591424787726
429.43607,0.00031392631128309307
429.44223,-0.004062819183898926
429.44839,-0.0008096779205508169
429.45456,0.0007889441501373637
429.46072,0.0011007461818404406
429.46686,-0.0004717831822525807
429.47302,0.003241491190199805
429.47919,1.4569411286645788e-05
429.48535,0.0025790376499627387
429.49152,0.0008691290655965829
429.49768,-0.0022195248987676225
429.50385,0.000988797347085837
429.51001,-0.004903310047780522
429.51617,0.001614558490488012
429.52234,-0.0005083787361808555
429.5285,0.0032060358410947675
429.53464,0.0027379977869449756
429.5408,0.008934634654612516
429.54697,0.005663142108979391
429.55313,0.007401677718927658
429.5593,0.0036248505912137045
429.56546,-0.00015185073122637218
429.57162,0.004436731420741895
429.57779,0.0008900934699104145
429.58395,-0.0016912084304056614
429.59012,0.005379720225756629
429.59625,0.0014657593876756738
429.60242,0.0015506530821079092
429.60858,0.005772288436422021
429.61475,0.007971703057193556
429.62091,0.006448287861341247
429.62708,0.010532411028485714
429.63324,0.011077553823220686
429.6394,0.01782774607251897
429.64554,0.014512296225478616
429.6517,0.014782038556279312
429.65787,0.01468420612403732
429.66403,0.00925485907212148
429.6702,0.005756057343395989
429.67636,0.010622537586022168
429.68253,0.005561262417603071
429.68866,0.003395742817615515
429.69482,0.0034365426187253144
429.70099,0.008671218074499526
429.70715,0.006322220433892562
429.71332,0.005306256229173527
429.71948,0.0019003705457656527
429.72562,0.0020337135739563884
429.73178,-0.0015557748059488246
429.73795,-0.004501666182544755
429.74411,-0.0008288479602830276
429.75027,-0.0012005982481913735
429.75644,-0.002215699145351217
429.76257,0.0021469243490475805
429.76874,0.001086106910193169
429.7749,0.007011697870211182
429.78107,0.008984644688506486
429.78723,0.005442225497780931
429.7934,0.0057148084776554725
429.79953,0.0034595816136611126
429.80569,0.008098837895941163
429.81186,0.004327096284080493
429.81802,0.006806363968006546
429.82419,0.005562798917610342
429.83032,0.005100716760080394
429.83649,0.0052362677859568935
429.84265,0.0055557902594730564
429.84882,0.004772336744898465
429.85498,0.005000177795836211
429.86111,0.00219462166088003
429.86728,0.0046748636039034615
429.87344,0.005638467557824228
429.87961,0.005039471028966469
429.88577,0.015287723349455485
429.89191,0.031924871120533486
429.89807,0.04750500460146172
429.90424,0.04883691339384256
429.9104,0.0502149054455132
429.91656,0.0476862138155904
429.9227,0.04120487601039762
429.92886,0.03481558360451061
429.93503,0.020107216346703774
429.94119,0.016200134737246564
429.94733,0.01619997789853451
429.95349,0.017073226994909773
429.95966,0.01684349851172251
429.96582,0.018544311107801206
429.97195,0.01776327378964918
429.97812,0.013856912795194498
429.98428,0.013811513635733125
429.99045,0.01376623418090401
429.99661,0.01464032244751778
430.00275,0.02351198875739342
430.00891,0.024570165612241426
430.01508,0.030040852723143052
430.02124,0.033673162886150985
430.02737,0.03165221637616561
430.03354,0.035422652014826236
430.0397,0.03372368042470839
430.04584,0.02899130899624401
430.052,0.017686432435900696
430.05817,0.019021336054470758
430.06433,0.00863594497507042
430.07047,0.010384747439879391
430.07663,0.008410713545347406
430.08279,0.011446700202699023
430.08896,0.006485346634582015
430.09509,0.0025812465890501044
430.10126,0.0052498886090392195
430.10742,0.012928550827251544
430.11356,0.008932880045434109
430.11972,0.012199387142811659
430.12589,0.011283433120914519
430.13205,0.01372285235417512
430.13818,0.010830750159799469
430.14435,0.0178666449961114
430.15051,0.021731251275236497
430.15665,0.025963674113876622
430.16281,0.020727958697706744
430.16898,0.021835172348185505
430.17511,0.021058044435132525
430.18127,0.023682251475177427
430.18744,0.02079108675922024
430.1936,0.018221775667026565
430.19974,0.020064972178433223
430.2059,0.02310330783673666
430.21207,0.02522251191150425
430.2182,0.028444930145816068
430.22437,0.03318422409860836
430.23053,0.03475222834481771
430.23666,0.03535513824856923
430.24283,0.02901784103748367
430.24899,0.02778248680159709
430.25513,0.0164355193110162
430.26129,0.011983028423993113
430.26746,0.0019692022263104
430.27359,0.0008721982868509556
430.27975,-0.0028905096086386793
430.28592,-0.0005860645489341137
430.29205,-0.0061410754166119665
430.29822,-0.00797301617424981
430.30438,-0.004703014752425236
430.31052,-0.009200544712705854
430.31668,-0.002069471123254972
430.32285,0.000971063328160929
430.32898,-0.004950956404566451
430.33514,-0.007287793773528195
430.34131,-0.007740057861806408
430.34744,-0.0024009443106083037
430.35361,-0.004002039465718708
430.35974,-0.006476305921066055
430.36591,-0.005181540833678547
430.37207,-0.0029214510129075577
430.3782,-0.004889788341691051
430.38437,-0.0036406432561197875
430.39053,-0.001334248891888148
430.39667,-0.0045432292897712705
430.40283,-0.002236607275482197
430.40897,0.0008055269153934608
430.41513,-0.0013459770842622753
430.4213,0.0006852113104324768
430.42743,-0.00036296802021617284
430.43359,-0.002100470091038067
430.43976,-0.004665182206231921
430.44589,-0.003506826333348126
430.45206,-0.00023408674494576094
430.45819,0.009887164212470162
430.46436,0.005576332814519871
430.47052,0.011147531355996356
430.47665,0.014558609570033547
430.48282,0.014384732805117408
430.48895,0.006213510067751751
430.49512,0.0037417380373773613
430.50128,-0.0023149892371958193
430.50742,-0.004234987760490649
430.51358,-0.00877473119432781
430.51971,-0.008120610732708141
430.52588,-0.00861543839010047
430.53201,-0.007501469939244217
430.53818,-0.0030321340686270486
430.54434,-0.0049514607820508
430.55048,-0.003193683415714837
430.55664,-0.0014357944789348308
430.56277,-0.00022934292326118335
430.56894,1.2009515539654828e-05
430.57507,0.0016323454173770814
430.58124,0.0029310556991689937
430.5874,-0.001469461143066783
430.59354,-0.0023767241454934114
430.5997,-0.004341011517390863
430.60583,-0.007086548915606503
430.612,-0.0058792086866456756
430.61813,-0.006142554739752319
430.6243,-0.009531233752746606
430.63043,-0.009748396293251164
430.6366,-0.007391553718077324
430.64276,-0.0020470444682889957
430.6489,0.002700063757320502
430.65506,0.0010125454021558799
430.66119,-0.0005369756698377545
430.66736,-0.0027758228417778695
430.67349,-0.002486627833791436
430.67966,-0.007345112412924532
430.68579,-0.006136449783843986
430.69196,-0.005617113608370481
430.69809,-0.0019262619329731621
430.70425,-0.003888676656229307
430.71039,-0.002679576056391835
430.71655,-0.008732426216182337
430.72269,-0.006282122219402769
430.72885,-0.007876400790793077
430.73499,-0.006666863634840254
430.74115,-0.005824916802986261
430.74728,-0.011141823446565296
430.75345,-0.0044164711705331275
430.75961,-0.006929453699268361
430.76575,-0.00691439537430352
430.77191,-0.007496739841819477
430.77805,-0.0013225023484295135
430.78421,0.001450625454712681
430.79034,0.004131936658002658
430.79651,0.0006084312732775593
430.80264,0.007472537511437969
430.80878,0.007212578879527879
430.81494,0.003137848467942842
430.82108,0.002418481409025031
430.82724,-0.0028970184958390325
430.83337,-0.005224854466956492
430.83954,-0.005622161913751289
430.84567,-0.010293865634908804
430.85184,0.002362364753948698
430.85797,0.0020573040972345553
430.86414,0.01259947823186755
430.87027,0.025439879690837972
430.87643,0.04361202713297348
430.88257,0.06435817615418378
430.88873,0.06966106380363916
430.89487,0.06719641167155485
430.90103,0.06372069324292182
430.90717,0.05711963778730662
430.9133,0.04233738063755524
430.91946,0.025394996794478316
430.9256,0.014060132658813418
430.93176,0.00493157015281211
430.9379,0.0015024519879156548
430.94406,-0.0012830865030301285
430.9502,0.00016002220193788005
430.95636,-0.004693612790423765
430.96249,-0.004261465442692637
430.96866,-0.004242874095680241
430.97479,-0.0007769967958558898
430.98093,-0.006641382294264668
430.98709,-0.003680880601124109
430.99323,-0.0007662360202725849
430.99939,0.001826776928307572
431.00552,0.006304353608741474
431.01169,0.008116215811748982
431.01782,0.011353017517167927
431.02396,0.011832179757807756
431.03012,0.01497726626608255
431.03625,0.008792089180387992
431.04242,0.0009523700909398014
431.04855,0.004097770356169247
431.05469,0.0026010720988327058
431.06085,0.002207575888172916
431.06699,0.006226574814585262
431.07315,0.010797226747708692
431.07928,0.01293197525714662
431.08542,0.018284196101618595
431.09158,0.01784525776150229
431.09772,0.016165438269247823
431.10388,0.012785113483827472
431.11002,0.017678125258519355
431.11615,0.012321624184620718
431.12231,0.009539121241607875
431.12845,0.014478405730327172
431.13461,0.006088695952705974
431.14075,0.01144184851921212
431.14688,0.009992668189646354
431.15305,0.012174620869900071
431.15918,0.019274653818873822
431.16531,0.027202112879899754
431.17148,0.022949637275626135
431.17761,0.025132001048448545
431.18378,0.01775428707903311
431.18991,0.01625986344674837
431.19604,0.013340707626638845
431.20221,0.0015049474727038352
431.20834,-0.00481522185143603
431.21448,-0.00575768764997913
431.22064,-0.00674601383216957
431.22678,-0.010813719233666032
431.23291,-0.007849074785405615
431.23907,-0.010215967591082889
431.24521,-0.011341773786752746
431.25134,-0.009939546113514799
431.25751,-0.008950878596504706
431.26364,-0.007502485624173933
431.26978,-0.011155818321550203
431.27594,-0.011959380666850065
431.28207,-0.008074676538038334
431.28821,-0.006579916433764518
431.29437,-0.013220401100101054
431.30051,-0.011863326378760307
431.30664,-0.013126007973509244
431.31281,-0.010711596451969495
431.31894,0.00048173508144335294
431.32507,0.008503761170386417
431.33124,0.021581752268210547
431.33737,0.025053701008158274
431.34351,0.031697155964444654
431.34967,0.0276314706597545
431.3558,0.028024238741888283
431.36194,0.017845753601998787
431.3681,0.008356804440679601
431.37424,0.0008443385168314504
431.38037,-0.008598448705168312
431.38651,-0.01224987322984288
431.39267,-0.009098762229859433
431.3988,-0.01201458926678625
431.40494,-0.009506753113723256
431.4111,-0.006952855274652961
431.41724,-0.009868384469341827
431.42337,-0.004280769586781666
431.42953,-0.00476009318320726
431.43567,-0.0009188517579886409
431.4418,-0.0030526241780634497
431.44794,-0.0003602452954505351
431.4541,-0.004286354108618736
431.46024,0.0005664550565390647
431.46637,-0.00515199050338309
431.4725,-0.00783681891946694
431.47867,-0.012176195616776074
431.4848,-0.011045947868230583
431.49094,-0.01340874478819086
431.4971,-0.015863368475738996
431.50323,-0.015146488245740705
431.50937,-0.01930152510733148
431.5155,-0.015367080865250895
431.52167,-0.012949298307517664
431.5278,-0.014024560948781125
431.53394,-0.019236342551113866
431.54007,-0.016082868971868072
431.54623,-0.014492019835891119
431.55237,-0.015107268905255933
431.5585,-0.010712518642359583
431.56464,-0.010638137403653217
431.5708,-0.010149997535641685
431.57693,-0.011546219389803485
431.58307,-0.01036844974421153
431.5892,-0.010799267566055034
431.59534,-0.015320642827857877
431.6015,-0.014923944186827598
431.60764,-0.011769404778658581
431.61377,-0.01619856587554989
431.6199,-0.012400360156042392
431.62607,-0.010486516866029177
431.6322,-0.009767600015005925
431.63834,-0.01185229387553205
431.64447,-0.011041260283626406
431.6506,-0.01307979998536143
431.65677,-0.014198995837729121
431.6629,-0.011824953234513776
431.66904,-0.013219732295409787
431.67517,-0.014936152714237483
431.6813,-0.008471169606078946
431.68747,-0.010141436927096889
431.6936,-0.008410391045129643
431.69974,-0.00562211471691697
431.70587,0.0005674746374508625
431.71201,0.00763044464018888
431.71817,0.020117073323747025
431.7243,0.025065962316034668
431.73044,0.02794663775472664
431.73657,0.029402573225065336
431.74271,0.026216400270347866
431.74887,0.015446524865438236
431.755,0.012076691037092215
431.76114,-0.00034764238663652494
431.76727,-0.004314799089622508
431.77341,-0.006397403112641372
431.77954,-0.008571837970342455
431.78571,-0.011389652614275823
431.79184,-0.009932869769901442
431.79797,-0.01371570741471618
431.80411,-0.01694690257421537
431.81024,-0.012778056952886668
431.81638,-0.011137050175577628
431.82254,-0.009128250799243546
431.82867,-0.009601328038498058
431.83481,-0.013843229329071246
431.84094,-0.012018000033468784
431.84708,-0.014329294208105286
431.85321,-0.01365293912590034
431.85934,-0.016699446043413706
431.86551,-0.014138446781023923
431.87164,-0.01649533223197511
431.87778,-0.010303117743132955
431.88391,-0.016015073744173356
431.89005,-0.011707133013890246
431.89618,-0.012454964566392284
431.90231,-0.012053643779824116
431.90845,-0.01128453163204245
431.91461,-0.007297959085264348
431.92075,0.0008712842825820791
431.92688,0.012028175846288605
431.93301,0.021852249422881567
431.93915,0.013015678140450333
431.94528,0.017554258377679304
431.95142,0.015474343757504023
431.95755,0.00921194167035708
431.96371,0.006075074464363264
431.96985,-0.005702633695775097
431.97598,-0.005346175720383137
431.98212,-0.004346153013190957
431.98825,-0.004127400225713093
431.99438,-0.005425315930544824
432.00052,0.003526475530781823
432.00665,0.0019070044865003599
432.01279,0.005251563826501856
432.01892,0.0076769655889300965
432.02505,0.00766645031174819
432.03122,0.010551656916847186
432.03735,0.005623344889938263
432.04349,0.0025336192474712024
432.04962,4.149495897685023e-05
432.05576,-0.002312652116572505
432.06189,-0.0057698070096460176
432.06802,-0.003481571424730679
432.07416,-0.0018826821868186772
432.08029,0.0026119282260539433
432.08643,0.005222169578300569
432.09256,0.014497049160100547
432.09869,0.017015544546750798
432.10483,0.02141858783895319
432.11096,0.017318675359247557
432.11713,0.011748055024191961
432.12326,0.016610989708037822
432.12939,0.016693923180892533
432.13553,0.028865058085224084
432.14166,0.045724447085554294
432.1478,0.07641860874045873
432.15393,0.10839980632519847
432.16006,0.14548291938804275
432.1662,0.18651888770904512
432.17233,0.22865804207359194
432.17847,0.2640867734988542
432.1846,0.28738151807558776
432.19073,0.3020813809204943
432.19687,0.3029926101506368
432.203,0.290666754540735
432.20914,0.2745261070809322
432.21527,0.250939637667174
432.22141,0.2276749927001983
432.22754,0.19599931509195057
